unified_id,year,month,revenue
AIR11623857,2021,9,1215
AIR11623857,2021,8,5060
AIR11623857,2021,7,3884
AIR11623857,2021,6,0
AIR11623857,2021,5,0
AIR11623857,2021,4,0
AIR11623857,2021,3,0
AIR11623857,2021,2,1703
AIR11623857,2021,1,3100
AIR11623857,2020,12,3052
AIR11623857,2020,11,454
AIR11623857,2020,10,0
AIR11623857,2020,9,188
AIR11623857,2020,8,264
AIR11623857,2020,7,1604
AIR11623857,2020,6,0
AIR11623857,2020,5,0
AIR11623857,2020,4,0
AIR11623857,2020,3,1239
AIR11623857,2020,2,2394
AIR11623857,2020,1,2954
AIR11654882,2023,12,14882
AIR11654882,2023,11,6580
AIR11654882,2023,10,1740
AIR11654882,2023,9,3635
AIR11654882,2023,8,3382
AIR11654882,2023,7,7239
AIR11654882,2023,6,5251
AIR11654882,2023,5,3597
AIR11654882,2023,4,3975
AIR11654882,2023,3,6037
AIR11654882,2023,2,10166
AIR11654882,2023,1,10050
AIR11654882,2022,12,17064
AIR11654882,2022,11,6312
AIR11654882,2022,10,5113
AIR11654882,2022,9,5176
AIR11654882,2022,8,8024
AIR11654882,2022,7,8427
AIR11654882,2022,6,8600
AIR11654882,2022,5,5986
AIR11654882,2022,4,8058
AIR11654882,2022,3,12158
AIR11654882,2022,2,15110
AIR11654882,2022,1,18178
AIR11654882,2021,12,19387
AIR11654882,2021,11,13676
AIR11654882,2021,10,6618
AIR11654882,2021,9,5651
AIR11654882,2021,8,8322
AIR11654882,2021,7,8698
AIR11654882,2021,4,3713
AIR11654882,2021,3,3837
AIR11654882,2021,2,6432
AIR11654882,2021,1,8987
AIR11654882,2020,12,10432
AIR11654882,2020,11,6317
AIR11654882,2020,10,3781
AIR11654882,2020,9,2919
AIR11654882,2020,8,4331
AIR11654882,2020,7,5126
AIR11654882,2020,6,2881
AIR11654882,2020,5,1838
AIR11654882,2020,4,3358
AIR11654882,2020,3,5922
AIR11654882,2020,2,8571
AIR11654882,2020,1,6191
AIR11656269,2021,3,0
AIR11656269,2021,2,0
AIR11656269,2021,1,0
AIR11656269,2020,12,19798
AIR11656269,2020,11,8599
AIR11656269,2020,10,5474
AIR11656269,2020,9,6399
AIR11656269,2020,8,6549
AIR11656269,2020,7,7449
AIR11656269,2020,6,2399
AIR11656269,2020,5,899
AIR11656269,2020,4,849
AIR11656269,2020,3,4374
AIR11656269,2020,2,6869
AIR11656269,2020,1,6699
AIR11692683,2023,10,450
AIR11692683,2023,9,11550
AIR11692683,2023,8,12800
AIR11692683,2023,7,12900
AIR11692683,2023,6,12400
AIR11692683,2023,5,12800
AIR11692683,2023,4,12500
AIR11692683,2023,3,12800
AIR11692683,2022,9,800
AIR11692683,2022,8,12800
AIR11692683,2022,7,12900
AIR11692683,2022,6,12400
AIR11692683,2022,5,12850
AIR11692683,2022,4,12450
AIR11692683,2022,3,12800
AIR11692683,2022,2,11600
AIR11692683,2022,1,900
AIR11692683,2021,12,12800
AIR11692683,2021,11,12400
AIR11692683,2021,10,12900
AIR11692683,2021,9,12400
AIR11692683,2021,8,12850
AIR11692683,2021,7,12850
AIR11692683,2021,6,12400
AIR11692683,2021,5,12900
AIR11692683,2021,4,12400
AIR11692683,2021,3,7000
AIR11692683,2021,2,0
AIR11692683,2020,12,1949
AIR11692683,2020,9,349
AIR11692683,2020,8,5999
AIR11692683,2020,7,799
AIR11692683,2020,6,0
AIR11692683,2020,4,0
AIR11692683,2020,3,2599
AIR11692683,2020,2,8199
AIR11692683,2020,1,6799
AIR11733221,2023,12,6700
AIR11733221,2023,11,6800
AIR11733221,2023,10,3200
AIR11733221,2023,9,5150
AIR11733221,2023,8,3850
AIR11733221,2023,7,0
AIR11733221,2023,6,0
AIR11733221,2023,5,6000
AIR11733221,2023,4,6325
AIR11733221,2023,3,6000
AIR11733221,2023,2,4575
AIR11733221,2023,1,3350
AIR11733221,2022,12,3450
AIR11733221,2022,11,5225
AIR11733221,2022,10,3200
AIR11733221,2022,9,2350
AIR11733221,2022,8,1200
AIR11733221,2022,7,2500
AIR11733221,2022,6,1825
AIR11733221,2022,5,4875
AIR11733221,2022,4,4725
AIR11733221,2022,3,4850
AIR11733221,2022,2,4400
AIR11733221,2022,1,4750
AIR11733221,2021,12,5050
AIR11733221,2021,11,4900
AIR11733221,2021,10,4750
AIR11733221,2021,9,4400
AIR11733221,2021,8,4125
AIR11733221,2021,7,3975
AIR11733221,2021,5,3565
AIR11733221,2021,3,1425
AIR11733221,2021,2,4144
AIR11733221,2021,1,2335
AIR11735648,2023,12,12600
AIR11735648,2023,11,3600
AIR11735648,2023,10,0
AIR11735648,2023,9,0
AIR11735648,2023,8,3600
AIR11735648,2023,7,2700
AIR11735648,2023,6,2700
AIR11735648,2023,5,5400
AIR11735648,2023,4,0
AIR11735648,2023,3,0
AIR11735648,2023,2,9000
AIR11735648,2023,1,16200
AIR11735648,2022,12,10800
AIR11735648,2022,11,825
AIR11735648,2022,10,1800
AIR11735648,2022,9,3600
AIR11735648,2022,8,4750
AIR11735648,2022,7,5400
AIR11735648,2022,6,5400
AIR11735648,2022,5,0
AIR11735648,2022,4,5400
AIR11735648,2022,3,5400
AIR11735648,2022,2,12600
AIR11735648,2022,1,15300
AIR11735648,2021,12,9900
AIR11735648,2021,11,1800
AIR11735648,2021,10,13500
AIR11735648,2021,9,4500
AIR11735648,2021,8,13000
AIR11735648,2021,7,12500
AIR11735648,2021,6,5400
AIR11735648,2021,5,5400
AIR11735648,2021,4,0
AIR11735648,2021,3,1800
AIR11735648,2021,2,7200
AIR11735648,2021,1,10699
AIR11735648,2020,12,4825
AIR11735648,2020,11,1800
AIR11735648,2020,10,0
AIR11735648,2020,9,5399
AIR11735648,2020,8,899
AIR11735648,2020,7,2999
AIR11735648,2020,6,2699
AIR11735648,2020,5,0
AIR11735648,2020,4,0
AIR11735648,2020,3,5399
AIR11735648,2020,2,9899
AIR11735648,2020,1,8899
AIR11785147,2023,12,3975
AIR11785147,2023,11,0
AIR11785147,2023,10,0
AIR11785147,2023,9,0
AIR11785147,2023,8,0
AIR11785147,2023,7,375
AIR11785147,2023,6,0
AIR11785147,2023,5,0
AIR11785147,2023,4,0
AIR11785147,2023,3,0
AIR11785147,2023,2,1950
AIR11785147,2023,1,3750
AIR11785147,2022,12,5475
AIR11785147,2022,11,525
AIR11785147,2022,10,0
AIR11785147,2022,9,0
AIR11785147,2022,8,0
AIR11785147,2022,7,3825
AIR11785147,2022,6,0
AIR11785147,2022,5,900
AIR11785147,2022,4,0
AIR11785147,2022,3,525
AIR11785147,2022,2,2325
AIR11785147,2022,1,6750
AIR11785147,2021,12,5475
AIR11785147,2021,11,2325
AIR11785147,2021,10,0
AIR11785147,2021,9,1950
AIR11785147,2021,8,4800
AIR11785147,2021,7,2475
AIR11785147,2021,6,0
AIR11785147,2021,5,0
AIR11785147,2021,4,0
AIR11785147,2021,3,0
AIR11785147,2021,2,1950
AIR11785147,2021,1,3375
AIR11785147,2020,12,4574
AIR11785147,2020,11,900
AIR11785147,2020,10,0
AIR11785147,2020,9,0
AIR11785147,2020,8,0
AIR11785147,2020,7,374
AIR11785147,2020,6,0
AIR11785147,2020,5,0
AIR11785147,2020,4,0
AIR11785147,2020,3,524
AIR11785147,2020,2,3524
AIR11785147,2020,1,3689
AIR11799363,2023,12,6380
AIR11799363,2023,11,3259
AIR11799363,2023,10,1801
AIR11799363,2023,9,1442
AIR11799363,2023,8,2266
AIR11799363,2023,7,2534
AIR11799363,2023,6,1140
AIR11799363,2023,5,1140
AIR11799363,2023,4,1030
AIR11799363,2023,3,4060
AIR11799363,2023,2,3940
AIR11799363,2023,1,4665
AIR11799363,2022,12,5700
AIR11799363,2022,11,1450
AIR11799363,2022,10,1225
AIR11799363,2022,9,750
AIR11799363,2022,8,3500
AIR11799363,2022,7,3350
AIR11799363,2022,6,4150
AIR11799363,2022,5,2600
AIR11799363,2022,4,3050
AIR11799363,2022,3,4150
AIR11799363,2022,2,4500
AIR11799363,2022,1,5150
AIR11799363,2021,12,7000
AIR11799363,2021,11,4100
AIR11799363,2021,10,3150
AIR11799363,2021,9,2950
AIR11799363,2021,8,4100
AIR11799363,2021,7,4900
AIR11799363,2021,6,3200
AIR11799363,2021,5,1050
AIR11799363,2021,4,0
AIR11799363,2021,3,1700
AIR11799363,2021,2,2349
AIR11799363,2021,1,2899
AIR11799363,2020,12,4149
AIR11799363,2020,11,1249
AIR11799363,2020,10,1049
AIR11799363,2020,9,749
AIR11799363,2020,8,2074
AIR11799363,2020,7,2039
AIR11799363,2020,6,1149
AIR11799363,2020,5,2644
AIR11799363,2020,4,2899
AIR11799363,2020,3,3499
AIR11799363,2020,2,3399
AIR11799363,2020,1,3999
AIR11911637,2023,1,14999
AIR11911637,2022,12,29568
AIR11911637,2022,11,21894
AIR11911637,2022,10,20234
AIR11911637,2022,9,7653
AIR11911637,2022,8,10800
AIR11911637,2022,7,25169
AIR11911637,2022,6,20550
AIR11911637,2022,5,18719
AIR11911637,2022,4,17660
AIR11911637,2022,3,20284
AIR11911637,2022,2,23282
AIR11911637,2022,1,22549
AIR11911637,2021,12,24734
AIR11911637,2021,11,19775
AIR11911637,2021,10,18830
AIR11911637,2021,9,15514
AIR11911637,2021,8,19500
AIR11911637,2021,7,15974
AIR11911637,2021,6,0
AIR11911637,2021,5,0
AIR11911637,2021,3,1058
AIR11911637,2021,2,7289
AIR11911637,2021,1,9228
AIR11911637,2020,12,16842
AIR11911637,2020,11,11372
AIR11911637,2020,10,6160
AIR11911637,2020,9,5434
AIR11911637,2020,8,7584
AIR11911637,2020,7,9491
AIR11911637,2020,6,5742
AIR11911637,2020,5,5413
AIR11911637,2020,4,3187
AIR11911637,2020,3,7704
AIR11911637,2020,2,7545
AIR11911637,2020,1,9214
AIR11921717,2023,12,897
AIR11921717,2023,11,0
AIR11921717,2023,10,0
AIR11921717,2023,9,0
AIR11921717,2023,8,0
AIR11921717,2023,7,0
AIR11921717,2023,6,0
AIR11921717,2023,5,0
AIR11921717,2023,4,0
AIR11921717,2023,3,2094
AIR11921717,2023,2,10000
AIR11921717,2023,1,11289
AIR11921717,2022,12,3289
AIR11921717,2022,11,0
AIR11921717,2022,10,0
AIR11921717,2022,9,1745
AIR11921717,2022,8,0
AIR11921717,2022,7,0
AIR11921717,2022,6,0
AIR11921717,2022,5,349
AIR11921717,2022,4,0
AIR11921717,2022,3,1745
AIR11921717,2022,2,3596
AIR11921717,2022,1,4839
AIR11921717,2021,12,4817
AIR11921717,2021,11,3289
AIR11921717,2021,10,2990
AIR11921717,2021,9,3289
AIR11921717,2021,8,2691
AIR11921717,2021,7,4784
AIR11921717,2021,6,3289
AIR11921717,2021,5,2392
AIR11921717,2021,4,2990
AIR11921717,2021,3,4485
AIR11921717,2021,2,8671
AIR11921717,2021,1,9220
AIR11921717,2020,12,7964
AIR11921717,2020,11,5995
AIR11921717,2020,10,5002
AIR11921717,2020,9,6899
AIR11921717,2020,8,4799
AIR11921717,2020,7,6599
AIR11921717,2020,6,5999
AIR11921717,2020,5,5099
AIR11921717,2020,4,5729
AIR11921717,2020,3,5716
AIR11921717,2020,2,2928
AIR11921717,2020,1,4340
AIR11970806,2022,10,0
AIR11970806,2022,9,0
AIR11970806,2022,8,0
AIR11970806,2022,7,0
AIR11970806,2022,6,0
AIR11970806,2022,5,0
AIR11970806,2022,2,5000
AIR11970806,2022,1,11540
AIR11970806,2021,12,14670
AIR11970806,2021,11,10595
AIR11970806,2021,10,9675
AIR11970806,2021,9,10925
AIR11970806,2021,8,11390
AIR11970806,2021,7,11810
AIR11970806,2021,6,2150
AIR11970806,2021,5,0
AIR11970806,2021,4,0
AIR11970806,2021,3,350
AIR11970806,2021,2,11539
AIR11970806,2021,1,12849
AIR11970806,2020,12,13144
AIR11970806,2020,11,8804
AIR11970806,2020,10,6794
AIR11970806,2020,9,6959
AIR11970806,2020,8,6199
AIR11970806,2020,7,8399
AIR11970806,2020,6,1074
AIR11970806,2020,5,409
AIR11970806,2020,4,1134
AIR11970806,2020,3,2839
AIR11970806,2020,2,3749
AIR11970806,2020,1,5819
AIR119838,2023,12,5286
AIR119838,2023,11,3105
AIR119838,2023,10,2088
AIR119838,2023,9,1548
AIR119838,2023,8,0
AIR119838,2023,7,970
AIR119838,2023,6,235
AIR119838,2023,4,1475
AIR119838,2022,12,5287
AIR119838,2022,11,4360
AIR119838,2022,10,4214
AIR119838,2022,9,2450
AIR119838,2022,8,600
AIR119838,2022,7,2111
AIR119838,2022,6,3281
AIR119838,2022,5,8195
AIR119838,2022,4,8748
AIR119838,2022,3,700
AIR119838,2022,1,0
AIR119838,2021,12,0
AIR119838,2021,11,0
AIR119838,2021,10,455
AIR119838,2021,9,4778
AIR119838,2021,3,2248
AIR119838,2021,2,4346
AIR119838,2021,1,4991
AIR119838,2020,12,4340
AIR119838,2020,11,2921
AIR119838,2020,10,2026
AIR119838,2020,9,1892
AIR119838,2020,8,1476
AIR119838,2020,7,1323
AIR119838,2020,6,1891
AIR119838,2020,5,3067
AIR119838,2020,4,4149
AIR119838,2020,3,4413
AIR119838,2020,2,3145
AIR119838,2020,1,0
AIR12002926,2023,12,1172
AIR12002926,2023,11,2051
AIR12002926,2023,10,2051
AIR12002926,2023,9,1172
AIR12002926,2023,8,586
AIR12002926,2023,7,586
AIR12002926,2023,6,0
AIR12002926,2023,5,3223
AIR12002926,2023,4,4395
AIR12002926,2023,3,3223
AIR12002926,2023,2,3223
AIR12002926,2023,1,1466
AIR12002926,2022,12,3817
AIR12002926,2022,11,2932
AIR12002926,2022,10,1819
AIR12002926,2022,9,1822
AIR12002926,2022,8,2350
AIR12002926,2022,7,1528
AIR12002926,2022,6,2289
AIR12002926,2022,5,2938
AIR12002926,2022,4,4231
AIR12002926,2022,3,5640
AIR12002926,2022,2,3760
AIR12002926,2022,1,4818
AIR12002926,2021,12,5406
AIR12002926,2021,11,3525
AIR12002926,2021,10,3243
AIR12002926,2021,9,2585
AIR12002926,2021,8,2585
AIR12002926,2021,7,2820
AIR12002926,2021,6,1175
AIR12002926,2021,5,2820
AIR12002926,2021,4,5170
AIR12002926,2021,3,470
AIR12002926,2021,2,1410
AIR12002926,2021,1,1644
AIR12002926,2020,12,2349
AIR12002926,2020,11,3289
AIR12002926,2020,10,2584
AIR12002926,2020,9,939
AIR12002926,2020,8,704
AIR12002926,2020,7,0
AIR12002926,2020,6,0
AIR12002926,2020,5,1879
AIR12002926,2020,4,2819
AIR12002926,2020,3,2349
AIR12002926,2020,2,704
AIR12002926,2020,1,1174
AIR12028635,2022,7,945
AIR12028635,2022,6,6920
AIR12028635,2022,5,6263
AIR12028635,2022,4,5634
AIR12028635,2022,3,5684
AIR12028635,2022,2,10764
AIR12028635,2022,1,13045
AIR12028635,2021,12,13722
AIR12028635,2021,11,8054
AIR12028635,2021,10,7200
AIR12028635,2021,9,6882
AIR12028635,2021,8,6338
AIR12028635,2021,7,5045
AIR12028635,2021,3,1895
AIR12028635,2021,2,5867
AIR12028635,2021,1,7195
AIR12028635,2020,12,10001
AIR12028635,2020,11,5875
AIR12028635,2020,10,3282
AIR12028635,2020,9,2848
AIR12028635,2020,8,2979
AIR12028635,2020,7,3853
AIR12028635,2020,6,2289
AIR12028635,2020,5,3689
AIR12028635,2020,4,5155
AIR12028635,2020,3,7101
AIR12028635,2020,2,7890
AIR12028635,2020,1,6733
AIR12092863,2021,2,6553
AIR12092863,2021,1,2595
AIR12092863,2020,12,489
AIR12134023,2021,10,199
AIR12134023,2021,9,7290
AIR12134023,2021,8,7069
AIR12134023,2021,7,7719
AIR12134023,2021,6,745
AIR12134023,2021,5,3482
AIR12134023,2021,3,4026
AIR12134023,2021,2,7034
AIR12134023,2021,1,9911
AIR12134023,2020,12,11290
AIR12134023,2020,11,2661
AIR12134023,2020,10,1776
AIR12134023,2020,9,1608
AIR12134023,2020,8,3452
AIR12134023,2020,7,3639
AIR12134023,2020,6,3018
AIR12134023,2020,5,1580
AIR12134023,2020,4,3414
AIR12134023,2020,3,6095
AIR12134023,2020,2,6538
AIR12134023,2020,1,9437
AIR12137389,2021,5,0
AIR12137389,2021,4,0
AIR12137389,2021,3,0
AIR12137389,2021,2,0
AIR12137389,2021,1,0
AIR12137389,2020,12,0
AIR12137389,2020,11,0
AIR12137389,2020,10,967
AIR12137389,2020,9,0
AIR12137389,2020,8,0
AIR12137389,2020,7,0
AIR12137389,2020,6,269
AIR12137389,2020,5,1079
AIR12137389,2020,4,1645
AIR12137389,2020,3,3119
AIR12137389,2020,2,2758
AIR12137389,2020,1,2360
AIR12175604,2022,8,0
AIR12175604,2022,7,0
AIR12175604,2022,6,0
AIR12175604,2022,5,0
AIR12175604,2022,4,0
AIR12175604,2022,3,0
AIR12175604,2022,2,0
AIR12175604,2022,1,0
AIR12175604,2021,12,0
AIR12175604,2021,11,1094
AIR12175604,2021,10,1256
AIR12175604,2021,9,5924
AIR12175604,2021,8,7485
AIR12175604,2021,7,7369
AIR12175604,2021,6,0
AIR12175604,2021,5,0
AIR12175604,2021,3,0
AIR12175604,2021,2,7886
AIR12175604,2021,1,8596
AIR12175604,2020,12,12144
AIR12175604,2020,11,6904
AIR12175604,2020,10,4581
AIR12175604,2020,9,2672
AIR12175604,2020,8,3883
AIR12175604,2020,7,3818
AIR12175604,2020,6,3502
AIR12175604,2020,5,3172
AIR12175604,2020,4,3042
AIR12175604,2020,3,6159
AIR12175604,2020,2,7561
AIR12175604,2020,1,8981
AIR12225693,2020,5,0
AIR12225693,2020,4,0
AIR12225693,2020,3,0
AIR12225693,2020,2,0
AIR12225693,2020,1,0
AIR12246386,2023,12,10407
AIR12246386,2023,11,3596
AIR12246386,2023,10,1674
AIR12246386,2023,9,500
AIR12246386,2023,8,3805
AIR12246386,2023,7,3819
AIR12246386,2023,6,950
AIR12246386,2023,5,0
AIR12246386,2023,4,0
AIR12246386,2023,3,675
AIR12246386,2023,2,4440
AIR12246386,2023,1,5925
AIR12246386,2022,12,10705
AIR12246386,2022,11,3300
AIR12246386,2022,10,2050
AIR12246386,2022,9,3855
AIR12246386,2022,8,2845
AIR12246386,2022,7,6155
AIR12246386,2022,6,2320
AIR12246386,2022,5,2050
AIR12246386,2022,4,3100
AIR12246386,2022,3,5760
AIR12246386,2022,2,8850
AIR12246386,2022,1,9970
AIR12246386,2021,12,10985
AIR12246386,2021,11,5940
AIR12246386,2021,10,5970
AIR12246386,2021,9,5650
AIR12246386,2021,8,5675
AIR12246386,2021,7,350
AIR12246386,2021,3,1000
AIR12246386,2021,2,5900
AIR12246386,2021,1,7235
AIR12246386,2020,12,7750
AIR12246386,2020,11,2373
AIR12246386,2020,10,1719
AIR12246386,2020,9,1286
AIR12246386,2020,8,2914
AIR12246386,2020,7,3413
AIR12246386,2020,6,2022
AIR12246386,2020,5,2418
AIR12246386,2020,4,1998
AIR12246386,2020,3,4844
AIR12246386,2020,2,6019
AIR12246386,2020,1,8199
AIR12271204,2023,12,6850
AIR12271204,2023,11,0
AIR12271204,2023,10,0
AIR12271204,2023,9,2400
AIR12271204,2023,8,3425
AIR12271204,2023,7,12625
AIR12271204,2023,6,3375
AIR12271204,2023,5,6475
AIR12271204,2023,4,4925
AIR12271204,2023,3,4750
AIR12271204,2023,2,8075
AIR12271204,2023,1,10700
AIR12271204,2022,12,12225
AIR12271204,2022,11,7050
AIR12271204,2022,10,5200
AIR12271204,2022,9,3200
AIR12271204,2022,8,6075
AIR12271204,2022,7,9025
AIR12271204,2022,6,8250
AIR12271204,2022,5,6850
AIR12271204,2022,4,6600
AIR12271204,2022,3,9100
AIR12271204,2022,2,10300
AIR12271204,2022,1,14900
AIR12271204,2021,12,16500
AIR12271204,2021,11,9750
AIR12271204,2021,10,8250
AIR12271204,2021,9,8300
AIR12271204,2021,8,9250
AIR12271204,2021,7,10100
AIR12271204,2021,6,3750
AIR12271204,2021,5,8600
AIR12271204,2021,4,0
AIR12271204,2021,3,1650
AIR12271204,2021,2,6350
AIR12271204,2021,1,9200
AIR12271204,2020,12,10499
AIR12271204,2020,11,2999
AIR12271204,2020,10,2099
AIR12271204,2020,9,4699
AIR12271204,2020,8,3449
AIR12271204,2020,7,4599
AIR12271204,2020,6,2549
AIR12271204,2020,5,2849
AIR12271204,2020,4,1749
AIR12271204,2020,3,5299
AIR12271204,2020,2,5849
AIR12271204,2020,1,6349
AIR12308076,2021,3,0
AIR12308076,2021,2,0
AIR12308076,2020,12,0
AIR12308076,2020,11,0
AIR12312237,2021,10,3001
AIR12312237,2021,9,6758
AIR12312237,2021,8,1784
AIR12312237,2021,7,530
AIR12312237,2021,6,1482
AIR12312237,2021,5,0
AIR12312237,2021,4,0
AIR12312237,2021,3,4712
AIR12312237,2021,2,6095
AIR12312237,2021,1,7494
AIR12312237,2020,12,12583
AIR12312237,2020,11,9076
AIR12312237,2020,10,4344
AIR12312237,2020,9,1801
AIR12312237,2020,8,3178
AIR12312237,2020,7,3859
AIR12312237,2020,6,2955
AIR12312237,2020,5,1940
AIR12312237,2020,4,1655
AIR12312237,2020,3,7217
AIR12312237,2020,2,7777
AIR12312237,2020,1,8801
AIR12325663,2023,12,13970
AIR12325663,2023,11,9688
AIR12325663,2023,10,8512
AIR12325663,2023,9,7398
AIR12325663,2023,8,8910
AIR12325663,2023,7,7834
AIR12325663,2023,6,8054
AIR12325663,2023,5,12238
AIR12325663,2023,4,17428
AIR12325663,2023,3,16576
AIR12325663,2023,2,13738
AIR12325663,2023,1,14192
AIR12325663,2022,12,14190
AIR12325663,2022,11,16294
AIR12325663,2022,10,11336
AIR12325663,2022,9,9846
AIR12325663,2022,8,9930
AIR12325663,2022,7,12250
AIR12325663,2022,6,11386
AIR12325663,2022,5,15714
AIR12325663,2022,4,17442
AIR12325663,2022,3,17722
AIR12325663,2022,2,15282
AIR12325663,2022,1,16683
AIR12325663,2021,12,23248
AIR12325663,2021,11,14600
AIR12325663,2021,10,15106
AIR12325663,2021,9,11510
AIR12325663,2021,8,12160
AIR12325663,2021,7,11276
AIR12325663,2021,6,4928
AIR12325663,2021,5,0
AIR12325663,2021,3,6614
AIR12325663,2021,2,8075
AIR12325663,2021,1,8195
AIR12325663,2020,12,7448
AIR12325663,2020,11,7480
AIR12325663,2020,10,7660
AIR12325663,2020,9,5900
AIR12325663,2020,8,5656
AIR12325663,2020,7,7037
AIR12325663,2020,6,6882
AIR12325663,2020,5,7249
AIR12325663,2020,4,8495
AIR12325663,2020,3,6129
AIR12325663,2020,2,3899
AIR12325663,2020,1,1569
AIR12361554,2023,2,0
AIR12361554,2023,1,0
AIR12361554,2022,12,0
AIR12361554,2022,11,0
AIR12361554,2022,10,0
AIR12361554,2022,9,0
AIR12361554,2022,8,0
AIR12361554,2022,7,0
AIR12361554,2022,6,0
AIR12361554,2022,5,0
AIR12361554,2022,4,0
AIR12361554,2022,3,0
AIR12361554,2022,2,6000
AIR12361554,2022,1,8075
AIR12361554,2021,12,5541
AIR12361554,2021,11,2248
AIR12361554,2021,10,2148
AIR12361554,2021,9,1970
AIR12361554,2021,8,3428
AIR12361554,2021,7,3231
AIR12361554,2021,6,2559
AIR12361554,2021,5,1598
AIR12361554,2021,4,966
AIR12361554,2021,3,0
AIR12361554,2021,2,1760
AIR12361554,2021,1,2667
AIR12361554,2020,12,3376
AIR12361554,2020,11,629
AIR12361554,2020,10,0
AIR12361554,2020,9,924
AIR12361554,2020,8,1883
AIR12361554,2020,7,2186
AIR12361554,2020,6,2342
AIR12361554,2020,5,699
AIR12361554,2020,4,629
AIR12361554,2020,3,1320
AIR12361554,2020,2,2448
AIR12361554,2020,1,2966
AIR12386241,2022,10,0
AIR12386241,2022,9,0
AIR12386241,2022,8,0
AIR12386241,2022,7,0
AIR12386241,2022,6,0
AIR12386241,2022,5,0
AIR12386241,2022,4,0
AIR12386241,2022,3,0
AIR12386241,2022,2,0
AIR12386241,2022,1,6500
AIR12386241,2021,12,5500
AIR12386241,2021,11,5240
AIR12386241,2021,10,5525
AIR12386241,2021,9,6020
AIR12386241,2021,8,7200
AIR12386241,2021,7,7525
AIR12386241,2021,6,225
AIR12386241,2021,5,0
AIR12386241,2021,4,720
AIR12386241,2021,3,225
AIR12386241,2021,2,7750
AIR12386241,2021,1,9386
AIR12386241,2020,12,10663
AIR12386241,2020,11,6920
AIR12386241,2020,10,5004
AIR12386241,2020,9,5409
AIR12386241,2020,8,6810
AIR12386241,2020,7,6606
AIR12386241,2020,6,4934
AIR12386241,2020,5,3029
AIR12386241,2020,4,0
AIR12386241,2020,3,1129
AIR12386241,2020,2,2729
AIR12386241,2020,1,4299
AIR1243216,2023,12,3165
AIR1243216,2023,11,4650
AIR1243216,2023,10,3330
AIR1243216,2023,9,1310
AIR1243216,2023,8,1380
AIR1243216,2023,7,1985
AIR1243216,2023,6,1080
AIR1243216,2023,5,4275
AIR1243216,2023,4,6275
AIR1243216,2023,3,5700
AIR1243216,2023,2,5000
AIR1243216,2023,1,5200
AIR1243216,2022,12,6600
AIR1243216,2022,11,5180
AIR1243216,2022,10,4920
AIR1243216,2022,9,2585
AIR1243216,2022,8,3725
AIR1243216,2022,7,1810
AIR1243216,2022,6,3860
AIR1243216,2022,5,4715
AIR1243216,2022,4,6361
AIR1243216,2022,3,6262
AIR1243216,2022,2,5125
AIR1243216,2022,1,6305
AIR1243216,2021,12,6459
AIR1243216,2021,11,5434
AIR1243216,2021,10,5008
AIR1243216,2021,9,4355
AIR1243216,2021,8,5215
AIR1243216,2021,7,5470
AIR1243216,2021,4,3077
AIR1243216,2021,3,3196
AIR1243216,2021,2,2410
AIR1243216,2021,1,2853
AIR1243216,2020,12,3268
AIR1243216,2020,11,2381
AIR1243216,2020,10,2043
AIR1243216,2020,9,1312
